Fishery_ShortName,Fishery,Region,GearType_specific,GearType_general,Year,Target,Target_HMS,Overfished_Fm,Overfished_Fm_numeric,Overfishing_Bt,Overfishing_Bt_numeric,TotalDiscards_lbs,TotalBycatch_inds,Discard_Rate,ESA_num,ESA_discards_lbs,ESA_birdturt,IUCN_num,IUCN_discards_lbs,IUCN_birdturt,MMPA,VessPers,Fishery_Tier,CV_mean,CV_median,CV_max,NORM_TotalDiscards_lbs,NORM_TotalBycatch_inds,NORM_Discard_Rate,NORM_ESA_num,NORM_ESA_lbs,NORM_ESA_birdturt,NORM_IUCN_num,NORM_IUCN_lbs,NORM_IUCN_birdturt,NORM_MMPA,NORM_Tier,NORM_CV,mean_criteria,criteria_sd,ncrit,criteria_se
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2010,Pacific hake,Y,None,0,None,0,1445326.71,0,0.007276772,3,0,0,6,586062.77,0,1,NA,1,NA,NA,NA,0.004886917,0,0.00868066,0.5,0,0,0.133333333,0.052511522,0,0,0,NA,0.058284369,0.14566653,11,0.043920111
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2011,Pacific hake,Y,None,0,None,0,3427374.88,17,0.011993391,3,27028.79,0,7,1098538.48,0,1,NA,1,NA,NA,NA,0.011588588,0.002309155,0.014307243,0.5,0.015615021,0,0.155555556,0.098429606,0,0,0,NA,0.066483764,0.146161022,11,0.044069206
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2012,Pacific hake,Y,None,0,None,0,1386030.96,4,0.006656049,3,29168.03,0,6,295832.28,0,1,NA,1,NA,NA,NA,0.004686427,0.000543331,0.007940183,0.5,0.016850899,0,0.133333333,0.026506723,0,0,0,NA,0.057488408,0.145451225,11,0.043855194
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2013,Pacific hake,Y,None,0,None,0,1752875.7,10,0.006046545,3,23898.23,0,9,189680.51,4,1,NA,1,NA,NA,NA,0.005926797,0.001358327,0.007213089,0.5,0.01380644,0,0.2,0.01699547,0.003279764,0,0,NA,0.062381657,0.150040477,11,0.045238906
"WC: Mid-Water Trawl for Hake, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2014,Pacific hake,M,None,0,None,0,1403078.82,4,0.003834656,4,36499.94,0,18,92828.24,2,1,NA,1,0,0,0,0.004744069,0.000543331,0.004574466,0.666666667,0.021086676,0,0.4,0.008317458,0.001639882,0,0,0,0.085197888,0.207620158,12,0.059934777
"WC: Mid-Water Trawl for Hake, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2015,Pacific hake,M,None,0,None,0,1404628.15,13,0.006564511,4,11140.03,0,10,206672.82,2,1,NA,1,0,0,0,0.004749307,0.001765825,0.007830984,0.666666667,0.006435797,0,0.222222222,0.01851799,0.001639882,0,0,0,0.071525283,0.190033046,12,0.054857815
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2010,Pacific hake,Y,None,0,None,0,2158656.13,0,0.015057018,3,0,0,2,355646.07,0,1,NA,1,NA,NA,NA,0.007298815,0,0.017961928,0.5,0,0,0.044444444,0.031866069,0,0,0,NA,0.050130938,0.143540719,11,0.043279155
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2011,Pacific hake,Y,None,0,None,0,1208961.83,0,0.005094855,2,27314.99,0,6,1954.85,0,1,NA,1,NA,NA,NA,0.004087723,0,0.006077792,0.333333333,0.015780364,0,0.133333333,0.000175156,0,0,0,NA,0.041065642,0.100286487,11,0.030237514
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2012,Pacific hake,Y,None,0,None,0,320426.27,0,0.002027801,2,17504.52,0,4,2966.64,0,1,NA,1,NA,NA,NA,0.00108342,0,0.002419019,0.333333333,0.010112678,0,0.088888889,0.000265812,0,0,0,NA,0.036341929,0.097636474,11,0.029438505
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2013,Pacific hake,Y,None,0,None,0,1044274.35,0,0.00440816,3,9222.86,0,4,1302.34,0,1,NA,1,NA,NA,NA,0.003530884,0,0.005258614,0.5,0.005328213,0,0.088888889,0.00011669,0,0,0,NA,0.050260274,0.14496364,11,0.043708182
"WC: Mid-Water Trawl for Hake, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2014,Pacific hake,M,None,0,None,0,1169548.21,0,0.005321648,3,40599.92,0,16,3955.4,0,1,NA,1,0,0,0,0.003954459,0,0.006348339,0.5,0.023455309,0,0.355555556,0.000354406,0,0,0,0,0.068436005,0.163362165,12,0.047158595
"WC: Mid-Water Trawl for Hake, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2015,Pacific hake,M,None,0,None,0,125800.24,0,0.000963037,3,18605.07,0,4,904.3,0,1,NA,1,0,0,0,0.000425354,0,0.001148833,0.5,0.010748486,0,0.088888889,8.10E-05,0,0,0,0,0.046253276,0.13940236,12,0.040241995
"WC: Mid-Water Trawl for Rockfish, Shoreside Processing","West Coast Mid-Water Trawl for Rockfish, Shoreside Processing",WC,midwater trawl,trawl,2014,"Sablefish, Mixed flatfish, Mixed rockfish, Multispecies groundfish complexes, Widow rockfish, Yellowtail rockfish",M,None,0,None,0,4586.85,0,0.002361324,2,2944,0,16,1600,0,1,NA,1,NA,NA,NA,1.55E-05,0,0.002816888,0.333333333,0.001700802,0,0.355555556,0.000143361,0,0,0,NA,0.057797121,0.135006197,11,0.0407059
"WC: Mid-Water Trawl for Rockfish, Shoreside Processing","West Coast Mid-Water Trawl for Rockfish, Shoreside Processing",WC,midwater trawl,trawl,2015,"Sablefish, Mixed flatfish, Mixed rockfish, Multispecies groundfish complexes, Widow rockfish, Yellowtail rockfish",M,None,0,None,0,48406.6,0,0.011389616,3,4367.39,0,6,1371.09,0,1,NA,1,NA,NA,NA,0.000163672,0,0.013586984,0.5,0.00252312,0,0.133333333,0.00012285,0,0,0,NA,0.054144163,0.146588815,11,0.044198191
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2010,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,105500,0,0.506573451,2,0,0,0,0,0,1,4300,4,NA,NA,NA,0.000356715,0,0.604305295,0.333333333,0,0,0,0,0,0,1,NA,0.161499612,0.327692722,11,0.098803073
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2011,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,134257,0,0.50398096,2,0,0,0,0,0,1,4300,4,NA,NA,NA,0.000453948,0,0.601212642,0.333333333,0,0,0,0,0,0,1,NA,0.161249994,0.327303562,11,0.098685737
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2012,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,501182,0,0.604502329,2,0,0,0,0,0,1,4300,4,NA,NA,NA,0.001694589,0,0.721127327,0.333333333,0,0,0,0,0,0,1,NA,0.171346271,0.343577209,11,0.103592426
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2013,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,266128,0,0.353339175,2,0,0,0,0,0,1,4300,4,NA,NA,NA,0.000899828,0,0.421507945,0.333333333,0,0,0,0,0,0,1,NA,0.146311759,0.308629023,11,0.093055152
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2014,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,290500,0,0.397945205,2,290500,0,16,0,0,1,NA,4,NA,NA,NA,0.000982234,0,0.474719696,0.333333333,0.167827111,0,0.355555556,0,0,0,1,NA,0.194368161,0.309497177,11,0.09331691
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2015,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,234500,0,0.460888365,2,234500,0,0,0,0,1,NA,4,NA,NA,NA,0.000792888,0,0.549806309,0.333333333,0.135474897,0,0,0,0,0,1,NA,0.168283952,0.317478281,11,0.095723303
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2010,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,14100,0,0.235675603,2,0,0,0,0,0,1,NA,4,NA,NA,NA,4.77E-05,0,0.281143859,0.333333333,0,0,0,0,0,0,1,NA,0.134543739,0.29968118,11,0.090357276
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2011,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,13621,0,0.220365307,2,0,0,0,0,0,1,NA,4,NA,NA,NA,4.61E-05,0,0.262879789,0.333333333,0,0,0,0,0,0,1,NA,0.133021598,0.298902601,11,0.090122525
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2012,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,23607,0,0.100792438,2,0,0,0,0,0,1,NA,4,NA,NA,NA,7.98E-05,0,0.12023805,0.333333333,0,0,0,0,0,0,1,NA,0.1211376,0.296047266,11,0.089261609
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2013,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,27932,0,0.22233189,2,0,0,0,0,0,1,NA,4,NA,NA,NA,9.44E-05,0,0.26522578,0.333333333,0,0,0,0,0,0,1,NA,0.13322113,0.298995457,11,0.090150522
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2014,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,55900,0,0.32293472,2,55900,0,16,0,0,1,NA,4,NA,NA,NA,0.000189008,0,0.385237641,0.333333333,0.032294442,0,0.355555556,0,0,0,1,NA,0.175550832,0.306418227,11,0.092388571
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2015,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,46700,0,0.424931756,2,46700,0,0,0,0,1,NA,4,NA,NA,NA,0.000157901,0,0.506912689,0.333333333,0.026979436,0,0,0,0,0,1,NA,0.15561528,0.315478555,11,0.095120363
